0,0,0x00000000,0,0x00000000
10,1,0x00000000,0,0x00000000
20,2,0x00000000,0,0x00000000
30,3,0x00000000,0,0x00000000
40,4,0x00000000,0,0x00000000
50,5,0x00000000,0,0x00000000
60,6,0x00000000,0,0x00000000
70,7,0x00000000,0,0x00000000
80,8,0x00000000,0,0x00000000
90,9,0x00000000,0,0x00000000
100,10,0x00000000,0,0x00000000
110,11,0x00000000,0,0x00000000
120,12,0x00000000,0,0x00000000
130,13,0x00000000,0,0x00000000
140,14,0x00000000,0,0x00000000
150,15,0x00000000,0,0x00000000
160,16,0x00000000,0,0x00000000
170,17,0x00000000,0,0x00000000
180,18,0x00000000,0,0x00000000
190,19,0x00000000,0,0x00000000
200,20,0x00000000,0,0x00000000
210,21,0x00000000,0,0x00000000
220,22,0x00000000,0,0x00000000
230,23,0x00000000,0,0x00000000
240,24,0x00000000,0,0x00000000
250,25,0x00000000,0,0x00000000
260,26,0x00000000,0,0x00000000
270,27,0x00000000,0,0x00000000
280,28,0x00000000,0,0x00000000
290,29,0x00000000,0,0x00000000
300,30,0x00000000,0,0x00000000
310,31,0x00000000,0,0x00000000
320,32,0x00000000,0,0x00000000
330,33,0x00000000,0,0x00000000
340,34,0x00000000,0,0x00000000
350,35,0x00000000,0,0x00000000
360,36,0x00000000,0,0x00000000
370,37,0x00000000,0,0x00000000
380,38,0x00000000,0,0x00000000
390,39,0x00000000,0,0x00000000
400,40,0x00000000,0,0x00000000
410,41,0x00000000,0,0x00000000
420,42,0x00000000,0,0x00000000
430,43,0x00000000,0,0x00000000
440,44,0x00000000,0,0x00000000
450,45,0x00000000,0,0x00000000
460,46,0x00000000,0,0x00000000
470,47,0x00000000,0,0x00000000
480,48,0x00000000,0,0x00000000
490,49,0x00000000,0,0x00000000
500,50,0x00000000,0,0x00000000
510,51,0x00000000,0,0x00000000
520,52,0x00000000,0,0x00000000
530,53,0x00000000,0,0x00000000
540,54,0x00000000,0,0x00000000
550,55,0x00000000,0,0x00000000
560,56,0x00000000,0,0x00000000
570,57,0x00000000,0,0x00000000
580,58,0x00000000,0,0x00000000
590,59,0x00000000,0,0x00000000
600,60,0x00000000,0,0x00000000
610,61,0x00000000,0,0x00000000
620,62,0x00000000,0,0x00000000
630,63,0x00000000,0,0x00000000
640,64,0x00000000,0,0x00000000
650,65,0x00000000,0,0x00000000
660,66,0x00000000,0,0x00000000
670,67,0x00000000,0,0x00000000
680,68,0x00000000,0,0x00000000
690,69,0x00000000,0,0x00000000
700,70,0x00000000,0,0x00000000
710,71,0x00000000,0,0x00000000
720,72,0x00000000,0,0x00000000
730,73,0x00000000,0,0x00000000
740,74,0x00000000,0,0x00000000
750,75,0x00000000,0,0x00000000
760,76,0x00000000,0,0x00000000
770,77,0x00000000,0,0x00000000
780,78,0x00000000,0,0x00000000
790,79,0x00000000,0,0x00000000
800,80,0x00000000,0,0x00000000
810,81,0x00000000,0,0x00000000
820,82,0x00000000,0,0x00000000
830,83,0x00000000,0,0x00000000
840,84,0x00000000,0,0x00000000
850,85,0x00000000,0,0x00000000
860,86,0x00000000,0,0x00000000
870,87,0x00000000,0,0x00000000
880,88,0x00000000,0,0x00000000
890,89,0x00000000,0,0x00000000
900,90,0x00000000,0,0x00000000
910,91,0x00000000,0,0x00000000
920,92,0x00000000,0,0x00000000
930,93,0x00000000,0,0x00000000
940,94,0x00000000,0,0x00000000
950,95,0x00000000,0,0x00000000
960,96,0x00000000,0,0x00000000
970,97,0x00000000,0,0x00000000
980,98,0x00000000,0,0x00000000
990,99,0x00000000,0,0x00000000
1000,100,0x00000000,0,0x00000000
1010,101,0x00000000,0,0x00000000
1020,102,0x00000000,0,0x00000000
1030,103,0x00000000,0,0x00000000
1040,104,0x00000000,0,0x00000000
1050,105,0x00000000,0,0x00000000
1060,106,0x00000000,0,0x00000000
1070,107,0x00000000,0,0x00000000
1080,108,0x00000000,0,0x00000000
1090,109,0x00000000,0,0x00000000
1100,110,0x00000000,0,0x00000000
1110,111,0x00000000,0,0x00000000
1120,112,0x00000000,0,0x00000000
1130,113,0x00000000,0,0x00000000
1140,114,0x00000000,0,0x00000000
1150,115,0x00000000,0,0x00000000
1160,116,0x00000000,0,0x00000000
1170,117,0x00000000,0,0x00000000
1180,118,0x00000000,0,0x00000000
1190,119,0x00000000,0,0x00000000
1200,120,0x00000000,0,0x00000000
1210,121,0x00000000,0,0x00000000
1220,122,0x00000000,0,0x00000000
1230,123,0x00000000,0,0x00000000
1240,124,0x00000000,0,0x00000000
1250,125,0x00000000,0,0x00000000
1260,126,0x00000000,0,0x00000000
1270,127,0x00000000,0,0x00000000
1280,107,0x00000059,0,0xC146E298
1290,1,0x00000068,0,0xAB0DD6FD
1300,81,0x0000005E,0,0xE971F925
1310,110,0x00000008,0,0xD90A9245
1320,5,0x00000008,0,0x6D47F85B
1330,12,0x0000003A,0,0x3839E8C2
1340,31,0x0000002B,0,0x9CEF386A
1350,119,0x00000058,0,0xF8DF88E6
1360,53,0x00000005,0,0x193F3EB1
1370,127,0x0000003E,0,0xA08CDBBB
1380,25,0x0000006E,0,0xF383E30E
1390,22,0x0000001C,0,0xB767163A
1400,53,0x0000000C,0,0xBE62AE9E
1410,116,0x0000001E,0,0x2E3F194F
1420,41,0x00000068,0,0x25B7A61B
1430,113,0x00000074,0,0x10ADA871
1440,9,0x0000004F,0,0x86BC44A9
1450,89,0x00000018,0,0x963B035D
1460,115,0x00000018,0,0x1E048D38
1470,72,0x00000017,0,0x226DEF1A
1480,18,0x0000003E,0,0x5EB00FA6
1490,82,0x00000074,0,0x54C4B0C5
1500,35,0x0000004A,0,0x70C01E5F
1510,75,0x0000007F,0,0xF0170A53
1520,41,0x0000004B,0,0xC5B31009
1530,9,0x0000003B,0,0x5EFE414C
1540,4,0x0000002C,0,0x97F8A029
1550,73,0x0000004F,0,0xF86A0B53
1560,105,0x0000004F,0,0x54DC4D8A
1570,51,0x0000000E,0,0x165122CA
1580,29,0x0000007A,0,0xF92BABD1
1590,62,0x00000077,0,0x7752752C
1600,30,0x00000075,0,0x071D8B23
1610,71,0x00000065,0,0xF1297445
1620,16,0x0000006B,0,0x326B9C00
1630,76,0x0000005B,0,0x1E9AFA1C
1640,56,0x0000006D,0,0xA2FB98EB
1650,66,0x00000069,0,0xCD402E3F
1660,107,0x0000005D,0,0x6747BB68
1670,122,0x0000003A,0,0x96AECCEB
1680,23,0x00000044,0,0x4779AAF6
1690,53,0x0000003C,0,0x304931CF
1700,48,0x0000002E,0,0xA25ED36B
1710,52,0x00000029,0,0xCB6B25FC
1720,83,0x00000016,0,0x88B0CD97
1730,4,0x0000001E,0,0xE59C5971
1740,29,0x0000007E,0,0x22805307
1750,65,0x00000005,0,0x4FE747C2
1760,84,0x00000056,0,0xC223D59F
1770,44,0x00000034,0,0x3CB37BCB
1780,56,0x00000057,0,0x626C517A
1790,109,0x0000005D,0,0xB2AF1947
1800,96,0x0000003A,0,0xC7D2398F
1810,51,0x00000045,0,0xF9627F90
1820,14,0x0000006F,0,0x120707B9
1830,75,0x00000006,0,0x23B1CA9F
1840,112,0x00000047,0,0x20A63D20
1850,76,0x0000007C,0,0xAA969B2F
1860,52,0x0000001B,0,0x7EF2E8E6
1870,0,0x0000005E,0,0xF97C3D80
1880,80,0x0000002A,0,0xB38899F6
1890,55,0x00000018,0,0x7EF9E412
1900,71,0x00000069,0,0x16D213CD
1910,40,0x00000034,0,0xEF175FD6
1920,66,0x0000000A,0,0x09D6D077
1930,60,0x00000048,0,0x807538E0
1940,19,0x0000002B,0,0x667FCF28
1950,125,0x00000024,0,0x0F53B894
1960,94,0x00000065,0,0x714C8B1E
1970,96,0x0000002C,0,0xC41B2DDC
1980,75,0x0000003D,0,0x07541F21
1990,87,0x0000006B,0,0xAAB216CB
2000,18,0x00000037,0,0x79566BCD
2010,93,0x0000002F,0,0x9D741A1F
2020,124,0x00000048,0,0xCAD8D4D1
2030,65,0x0000006E,0,0xD10C2A04
2040,29,0x0000007C,0,0x34AE8706
2050,69,0x0000004D,0,0x55407407
2060,55,0x0000007D,0,0xC1518696
2070,121,0x0000002A,0,0xDDDE4BE5
2080,2,0x0000006B,0,0x66EA9662
2090,38,0x0000005A,0,0xFA33EBA9
2100,115,0x00000054,0,0x6EC8B7D3
2110,26,0x0000003B,0,0x25863C24
2120,101,0x00000074,0,0x8D33CA6D
2130,125,0x00000039,0,0xBF15864A
2140,115,0x0000000E,0,0x2C0CA6D5
2150,121,0x0000005A,0,0xF7202242
2160,25,0x00000038,0,0xDE04D32A
2170,83,0x00000019,0,0xAAB490D3
2180,0,0x0000000D,0,0x2A9F2C89
2190,98,0x00000044,0,0x84C590B0
2200,62,0x00000019,0,0xEB0D68F5
2210,41,0x00000044,0,0xB2E59821
2220,34,0x00000016,0,0xE6841757
2230,91,0x00000018,0,0x71B5BA8D
2240,122,0x0000006C,0,0x25B84C24
2250,58,0x0000004E,0,0x8D2DB2B7
2260,90,0x0000002D,0,0xBC80351B
2270,92,0x00000066,0,0x975BA4B9
2280,120,0x00000045,0,0x67FC362A
2290,124,0x00000009,0,0xBBA6B64A
2300,18,0x00000007,0,0x66F3CE69
2310,62,0x0000000C,0,0xC8811237
2320,5,0x00000065,0,0x52B2AE79
2330,118,0x0000004E,0,0x3B5B2FDB
2340,74,0x0000000C,0,0x732CAFBB
2350,90,0x00000039,0,0xBF32ABF9
2360,127,0x0000006C,0,0x38BB75E4
2370,72,0x00000034,0,0x37BF2C6D
2380,122,0x00000019,0,0x095512F2
2390,56,0x0000005B,0,0x933A76C5
2400,30,0x0000003B,0,0x853F5BBF
2410,11,0x00000038,0,0xCF0DF141
2420,27,0x0000000D,0,0xA50EC6F3
2430,1,0x00000016,0,0x1B9076CA
2440,70,0x0000004F,0,0x6F1BA2C4
2450,27,0x0000001F,0,0xE32C6CAF
2460,9,0x00000049,0,0x436C752F
2470,103,0x0000007D,0,0x279081C8
2480,34,0x00000079,0,0xA22420FF
2490,63,0x0000006D,0,0xF9236A34
2500,28,0x00000014,0,0xDC078C0F
2510,49,0x00000026,0,0xEE3FF78C
2520,76,0x00000028,0,0x77A37C4D
2530,119,0x00000039,0,0x2E6F8E3C
2540,96,0x0000000A,0,0xFA98098C
2550,111,0x00000047,0,0x14252067
2560,95,0x0000007A,0,0x1384FDB4
2570,127,0x0000007D,0,0x74CF1A0C
2580,62,0x00000005,0,0xFAEED08D
2590,91,0x0000000C,0,0x248ACB6C
2600,13,0x00000006,0,0x0AAA3E14
2610,95,0x0000007F,0,0x06E338F1
2620,58,0x00000047,0,0x978A9DDE
2630,113,0x00000004,0,0x4D5DA95D
2640,99,0x00000017,0,0x2B2A9387
2650,2,0x0000005B,0,0xB5E29CEE
2660,32,0x00000064,0,0x4FA38A53
2670,25,0x00000078,0,0x2D3657F9
2680,61,0x00000075,0,0x8DB91331
2690,13,0x0000004A,0,0x96623D78
2700,74,0x0000002F,0,0x84456AF5
2710,26,0x00000028,0,0xD1E75198
2720,46,0x00000008,0,0x3314673B
2730,85,0x0000006D,0,0x18AC71BB
2740,63,0x00000068,0,0x2DBD9AB1
2750,6,0x00000066,0,0xF0996257
2760,83,0x00000028,0,0x83CE36C2
2770,88,0x00000066,0,0xB0A5959C
2780,92,0x00000047,0,0x80979052
2790,11,0x00000014,0,0xD5AC70BC
2800,95,0x00000078,0,0xAA4789BD
2810,67,0x00000045,0,0x3E1C20F7
2820,84,0x0000005F,0,0x58D7B74B
2830,7,0x0000007C,0,0xBFDF031E
2840,71,0x00000005,0,0x3A6E72C8
2850,74,0x00000067,0,0xD0ADFD08
2860,108,0x0000005B,0,0x070C79A0
2870,58,0x0000006B,0,0x63B23B75
2880,26,0x00000008,0,0x8D9801F2
2890,29,0x0000007F,0,0x95108F14
2900,2,0x0000000C,0,0xAD5D84D3
2910,102,0x00000058,0,0x8FC55074
2920,3,0x00000048,0,0xEB2046D9
2930,109,0x00000039,0,0x40B69216
2940,15,0x0000000D,0,0xBC0DDEC8
2950,42,0x00000049,0,0x6CC015A0
2960,43,0x0000004E,0,0x7261B6FC
2970,53,0x0000000E,0,0x56E06F9E
2980,87,0x00000027,0,0xE997B827
2990,82,0x00000049,0,0x8A2235EE
3000,34,0x0000007F,0,0x5250317D
3010,72,0x0000004F,0,0x88D985D1
3020,48,0x0000003B,0,0x972C21B2
3030,94,0x00000028,0,0xD83CEDE3
3040,48,0x00000069,0,0x8BA8230A
3050,84,0x00000079,0,0x5486AC1A
3060,43,0x00000036,0,0xCFCC1F1A
3070,4,0x00000066,0,0xF94CBB7E
3080,122,0x00000068,0,0x6156B789
3090,42,0x0000007B,0,0xC9F6E43D
3100,76,0x0000006C,0,0x2323F9EC
3110,8,0x0000004E,0,0xA39B8B7F
3120,92,0x00000036,0,0xD56B3D83
3130,6,0x00000009,0,0xDE76F674
3140,119,0x0000002C,0,0xAE0EDBDC
3150,84,0x00000015,0,0x89AA715C
3160,98,0x00000059,0,0x621E2E7B
3170,107,0x0000006E,0,0x6A6250BF
3180,55,0x0000001A,0,0xCF78F1AA
3190,7,0x00000069,0,0x748B927B
3200,39,0x0000002C,0,0x4CE31698
3210,121,0x00000068,0,0x6D8C9438
3220,36,0x00000009,0,0x7AB02AD6
3230,101,0x0000006D,0,0x048132C0
3240,92,0x0000005C,0,0x88FF1914
3250,88,0x00000068,0,0x4ABC2EDD
3260,87,0x0000001A,0,0x25C8666A
3270,63,0x00000056,0,0x1CA2FAE0
3280,52,0x00000075,0,0xDEDB7F9D
3290,36,0x0000005A,0,0x6AC1AF5A
3300,49,0x0000003A,0,0x1B09C7A6
3310,101,0x00000024,0,0x3BECBA32
3320,27,0x00000058,0,0x707A9B84
3330,98,0x00000075,0,0xA3F33CEE
3340,110,0x00000039,0,0x87DAC33C
3350,26,0x00000069,0,0xC5F491F9
3360,108,0x00000009,0,0xA867F05E
3370,62,0x0000007B,0,0x376E8000
3380,105,0x0000006B,0,0x7D067B0E
3390,50,0x00000048,0,0xDB03239D
3400,111,0x00000024,0,0xD5D3D83B
